SN    USVID    CurTime    simTime    AVOID_Dis    OBS_X    OBS_Y    OBS_R     OBS_V      OBS_Yaw   
184  240  2025-05-30 20-18-29  2724.8  1898.94  25232  0  1872  0  0
185  240  2025-05-30 20-18-29  2726.4  1907.77  25232  0  1872  0  0
186  240  2025-05-30 20-18-29  2728  1916.66  25232  0  1872  0  0
187  240  2025-05-30 20-18-29  2729.6  1925.6  25232  0  1872  0  0
188  240  2025-05-30 20-18-29  2731.2  1934.59  25232  0  1872  0  0
189  240  2025-05-30 20-18-29  2732.8  1943.64  25232  0  1872  0  0
190  240  2025-05-30 20-18-29  2734.4  1952.73  25232  0  1872  0  0
191  240  2025-05-30 20-18-29  2736  1961.86  25232  0  1872  0  0
192  240  2025-05-30 20-18-29  2737.6  1971.04  25232  0  1872  0  0
193  240  2025-05-30 20-18-29  2739.2  1980.27  25232  0  1872  0  0
194  240  2025-05-30 20-18-29  2740.8  1989.53  25232  0  1872  0  0
195  240  2025-05-30 20-18-29  2742.4  1998.83  25232  0  1872  0  0
196  240  2025-05-30 20-18-29  2744  2008.18  25232  0  1872  0  0
197  240  2025-05-30 20-18-29  2745.6  2017.56  25232  0  1872  0  0
198  240  2025-05-30 20-18-29  2747.2  2026.97  25232  0  1872  0  0
199  240  2025-05-30 20-18-29  2748.8  2036.42  25232  0  1872  0  0
200  240  2025-05-30 20-18-29  2750.4  2045.91  25232  0  1872  0  0
201  240  2025-05-30 20-18-29  2752  2055.43  25232  0  1872  0  0
202  240  2025-05-30 20-18-29  2753.6  2064.98  25232  0  1872  0  0
203  240  2025-05-30 20-18-29  2755.2  2074.55  25232  0  1872  0  0
204  240  2025-05-30 20-18-29  2756.8  2084.16  25232  0  1872  0  0
205  240  2025-05-30 20-18-29  2758.4  2093.8  25232  0  1872  0  0
206  240  2025-05-30 20-18-29  2760  2103.47  25232  0  1872  0  0
207  240  2025-05-30 20-18-29  2761.6  2113.16  25232  0  1872  0  0
208  240  2025-05-30 20-18-29  2763.2  2122.88  25232  0  1872  0  0
209  240  2025-05-30 20-18-29  2764.8  2132.62  25232  0  1872  0  0
210  240  2025-05-30 20-18-29  2766.4  2142.39  25232  0  1872  0  0
211  240  2025-05-30 20-18-29  2768  2152.18  25232  0  1872  0  0
212  240  2025-05-30 20-18-29  2769.6  2162  25232  0  1872  0  0
213  240  2025-05-30 20-18-29  2771.2  2171.83  25232  0  1872  0  0
214  240  2025-05-30 20-18-29  2772.8  2181.69  25232  0  1872  0  0
215  240  2025-05-30 20-18-29  2774.4  2191.58  25232  0  1872  0  0
216  240  2025-05-30 20-18-29  2776  2201.48  25232  0  1872  0  0
217  240  2025-05-30 20-18-29  2777.6  2211.4  25232  0  1872  0  0
218  240  2025-05-30 20-18-29  2779.2  2221.34  25232  0  1872  0  0
219  240  2025-05-30 20-18-29  2780.8  2231.3  25232  0  1872  0  0
220  240  2025-05-30 20-18-29  2782.4  2241.28  25232  0  1872  0  0
221  240  2025-05-30 20-18-29  2784  2251.28  25232  0  1872  0  0
222  240  2025-05-30 20-18-29  2785.6  2261.29  25232  0  1872  0  0
223  240  2025-05-30 20-18-29  2787.2  2271.32  25232  0  1872  0  0
224  240  2025-05-30 20-18-29  2788.8  2281.37  25232  0  1872  0  0
225  240  2025-05-30 20-18-29  2790.4  2291.44  25232  0  1872  0  0
226  240  2025-05-30 20-18-29  2792  2301.52  25232  0  1872  0  0
227  240  2025-05-30 20-18-29  2793.6  2311.62  25232  0  1872  0  0
228  240  2025-05-30 20-18-29  2795.2  2321.73  25232  0  1872  0  0
229  240  2025-05-30 20-18-29  2796.8  2331.85  25232  0  1872  0  0
230  240  2025-05-30 20-18-29  2798.4  2341.99  25232  0  1872  0  0
231  240  2025-05-30 20-18-29  2800  2352.15  25232  0  1872  0  0
232  240  2025-05-30 20-18-29  2801.6  2362.32  25232  0  1872  0  0
233  240  2025-05-30 20-18-29  2803.2  2372.5  25232  0  1872  0  0
234  240  2025-05-30 20-18-29  2804.8  2382.69  25232  0  1872  0  0
235  240  2025-05-30 20-18-29  2806.4  2392.9  25232  0  1872  0  0
236  240  2025-05-30 20-18-29  2808  2403.12  25232  0  1872  0  0
237  240  2025-05-30 20-18-29  2809.6  2413.35  25232  0  1872  0  0
238  240  2025-05-30 20-18-29  2811.2  2423.6  25232  0  1872  0  0
239  240  2025-05-30 20-18-29  2812.8  2433.85  25232  0  1872  0  0
240  240  2025-05-30 20-18-29  2814.4  2444.12  25232  0  1872  0  0
241  240  2025-05-30 20-18-29  2816  2454.4  25232  0  1872  0  0
242  240  2025-05-30 20-18-29  2817.6  2464.69  25232  0  1872  0  0
243  240  2025-05-30 20-18-29  2819.2  2474.99  25232  0  1872  0  0
244  240  2025-05-30 20-18-29  2820.8  2485.3  25232  0  1872  0  0
245  240  2025-05-30 20-18-29  2822.4  2495.63  25232  0  1872  0  0
246  240  2025-05-30 20-18-29  2824  2505.96  25232  0  1872  0  0
247  240  2025-05-30 20-18-29  2825.6  2516.3  25232  0  1872  0  0
248  240  2025-05-30 20-18-29  2827.2  2526.65  25232  0  1872  0  0
249  240  2025-05-30 20-18-29  2828.8  2537.01  25232  0  1872  0  0
250  240  2025-05-30 20-18-29  2830.4  2547.38  25232  0  1872  0  0
251  240  2025-05-30 20-18-29  14032  2557.76  25232  0  1872  0  0
252  240  2025-05-30 20-18-29  14033.6  2568.15  25232  0  1872  0  0
253  240  2025-05-30 20-18-29  14035.2  2578.55  25232  0  1872  0  0
254  240  2025-05-30 20-18-29  14036.8  2588.96  25232  0  1872  0  0
255  240  2025-05-30 20-18-29  14038.4  2599.37  25232  0  1872  0  0
256  240  2025-05-30 20-18-29  14040  2609.79  25232  0  1872  0  0
257  240  2025-05-30 20-18-29  14041.6  2620.23  25232  0  1872  0  0
258  240  2025-05-30 20-18-29  14043.2  2630.67  25232  0  1872  0  0
259  240  2025-05-30 20-18-29  14044.8  2641.11  25232  0  1872  0  0
260  240  2025-05-30 20-18-29  14046.4  2651.57  25232  0  1872  0  0
261  240  2025-05-30 20-18-29  14048  2662.03  25232  0  1872  0  0
262  240  2025-05-30 20-18-29  14147.2  2664.19  140432  0  1872  0  0
263  240  2025-05-30 20-18-29  14148.8  2655.64  140432  0  1872  0  0
264  240  2025-05-30 20-18-29  14150.4  2647.11  140432  0  1872  0  0
265  240  2025-05-30 20-18-29  14152  2638.62  140432  0  1872  0  0
266  240  2025-05-30 20-18-29  14153.6  2630.16  140432  0  1872  0  0
267  240  2025-05-30 20-18-29  14155.2  2621.74  140432  0  1872  0  0
268  240  2025-05-30 20-18-29  14156.8  2613.35  140432  0  1872  0  0
269  240  2025-05-30 20-18-29  14158.4  2604.99  140432  0  1872  0  0
270  240  2025-05-30 20-18-29  14160  2596.67  140432  0  1872  0  0
271  240  2025-05-30 20-18-29  14161.6  2588.38  140432  0  1872  0  0
272  240  2025-05-30 20-18-29  14163.2  2580.13  140432  0  1872  0  0
273  240  2025-05-30 20-18-29  14164.8  2571.92  140432  0  1872  0  0
274  240  2025-05-30 20-18-29  14166.4  2563.75  140432  0  1872  0  0
275  240  2025-05-30 20-18-29  14168  2555.61  140432  0  1872  0  0
276  240  2025-05-30 20-18-29  14169.6  2547.52  140432  0  1872  0  0
277  240  2025-05-30 20-18-29  14171.2  2539.46  140432  0  1872  0  0
278  240  2025-05-30 20-18-29  14172.8  2531.45  140432  0  1872  0  0
279  240  2025-05-30 20-18-29  14174.4  2523.48  140432  0  1872  0  0
280  240  2025-05-30 20-18-29  14176  2515.55  140432  0  1872  0  0
281  240  2025-05-30 20-18-29  14177.6  2507.66  140432  0  1872  0  0
282  240  2025-05-30 20-18-29  14179.2  2499.82  140432  0  1872  0  0
283  240  2025-05-30 20-18-29  14180.8  2492.03  140432  0  1872  0  0
284  240  2025-05-30 20-18-29  14182.4  2484.28  140432  0  1872  0  0
285  240  2025-05-30 20-18-29  14184  2476.57  140432  0  1872  0  0
286  240  2025-05-30 20-18-29  14185.6  2468.92  140432  0  1872  0  0
287  240  2025-05-30 20-18-29  14187.2  2461.32  140432  0  1872  0  0
288  240  2025-05-30 20-18-29  14188.8  2453.76  140432  0  1872  0  0
289  240  2025-05-30 20-18-29  14190.4  2446.26  140432  0  1872  0  0
290  240  2025-05-30 20-18-29  14192  2438.81  140432  0  1872  0  0
291  240  2025-05-30 20-18-29  14193.6  2431.41  140432  0  1872  0  0
292  240  2025-05-30 20-18-29  14195.2  2424.06  140432  0  1872  0  0
293  240  2025-05-30 20-18-29  14196.8  2416.77  140432  0  1872  0  0
294  240  2025-05-30 20-18-29  14198.4  2409.54  140432  0  1872  0  0
295  240  2025-05-30 20-18-29  14200  2402.37  140432  0  1872  0  0
296  240  2025-05-30 20-18-29  14201.6  2395.25  140432  0  1872  0  0
297  240  2025-05-30 20-18-29  14203.2  2388.19  140432  0  1872  0  0
298  240  2025-05-30 20-18-29  14204.8  2381.19  140432  0  1872  0  0
299  240  2025-05-30 20-18-29  14206.4  2374.26  140432  0  1872  0  0
300  240  2025-05-30 20-18-29  14208  2367.39  140432  0  1872  0  0
301  240  2025-05-30 20-18-29  14209.6  2360.58  140432  0  1872  0  0
302  240  2025-05-30 20-18-29  14211.2  2353.84  140432  0  1872  0  0
303  240  2025-05-30 20-18-29  14212.8  2347.16  140432  0  1872  0  0
304  240  2025-05-30 20-18-29  14214.4  2340.55  140432  0  1872  0  0
305  240  2025-05-30 20-18-29  14216  2334.02  140432  0  1872  0  0
306  240  2025-05-30 20-18-29  14217.6  2327.55  140432  0  1872  0  0
307  240  2025-05-30 20-18-29  14219.2  2321.15  140432  0  1872  0  0
308  240  2025-05-30 20-18-29  14220.8  2314.83  140432  0  1872  0  0
309  240  2025-05-30 20-18-29  14222.4  2308.58  140432  0  1872  0  0
310  240  2025-05-30 20-18-29  14224  2302.41  140432  0  1872  0  0
311  240  2025-05-30 20-18-29  14225.6  2296.31  140432  0  1872  0  0
312  240  2025-05-30 20-18-29  14227.2  2290.3  140432  0  1872  0  0
313  240  2025-05-30 20-18-29  14228.8  2284.36  140432  0  1872  0  0
314  240  2025-05-30 20-18-29  14230.4  2278.51  140432  0  1872  0  0
315  240  2025-05-30 20-18-29  14232  2272.73  140432  0  1872  0  0
316  240  2025-05-30 20-18-29  14233.6  2267.05  140432  0  1872  0  0
317  240  2025-05-30 20-18-29  14235.2  2261.44  140432  0  1872  0  0
318  240  2025-05-30 20-18-29  14236.8  2255.93  140432  0  1872  0  0
319  240  2025-05-30 20-18-29  14238.4  2250.5  140432  0  1872  0  0
320  240  2025-05-30 20-18-29  14240  2245.17  140432  0  1872  0  0
321  240  2025-05-30 20-18-29  14241.6  2239.92  140432  0  1872  0  0
322  240  2025-05-30 20-18-29  14243.2  2234.77  140432  0  1872  0  0
323  240  2025-05-30 20-18-29  14244.8  2229.72  140432  0  1872  0  0
324  240  2025-05-30 20-18-29  14246.4  2224.76  140432  0  1872  0  0
325  240  2025-05-30 20-18-29  14248  2219.9  140432  0  1872  0  0
326  240  2025-05-30 20-18-29  14249.6  2215.13  140432  0  1872  0  0
327  240  2025-05-30 20-18-29  14251.2  2210.47  140432  0  1872  0  0
328  240  2025-05-30 20-18-29  14252.8  2205.91  140432  0  1872  0  0
329  240  2025-05-30 20-18-29  14254.4  2201.45  140432  0  1872  0  0
330  240  2025-05-30 20-18-29  14256  2197.1  140432  0  1872  0  0
331  240  2025-05-30 20-18-29  14257.6  2192.86  140432  0  1872  0  0
332  240  2025-05-30 20-18-29  14259.2  2188.72  140432  0  1872  0  0
333  240  2025-05-30 20-18-29  14260.8  2184.7  140432  0  1872  0  0
334  240  2025-05-30 20-18-29  14262.4  2180.78  140432  0  1872  0  0
335  240  2025-05-30 20-18-29  14264  2176.98  140432  0  1872  0  0
336  240  2025-05-30 20-18-29  14265.6  2173.29  140432  0  1872  0  0
337  240  2025-05-30 20-18-29  14267.2  2169.72  140432  0  1872  0  0
338  240  2025-05-30 20-18-29  14268.8  2166.26  140432  0  1872  0  0
339  240  2025-05-30 20-18-29  14270.4  2162.92  140432  0  1872  0  0
340  240  2025-05-30 20-18-29  14272  2159.7  140432  0  1872  0  0
341  240  2025-05-30 20-18-29  14273.6  2156.61  140432  0  1872  0  0
342  240  2025-05-30 20-18-29  14275.2  2153.63  140432  0  1872  0  0
343  240  2025-05-30 20-18-29  14276.8  2150.78  140432  0  1872  0  0
344  240  2025-05-30 20-18-29  14278.4  2148.05  140432  0  1872  0  0
345  240  2025-05-30 20-18-29  14280  2145.45  140432  0  1872  0  0
346  240  2025-05-30 20-18-29  14281.6  2142.97  140432  0  1872  0  0
347  240  2025-05-30 20-18-29  14283.2  2140.62  140432  0  1872  0  0
348  240  2025-05-30 20-18-29  14284.8  2138.41  140432  0  1872  0  0
349  240  2025-05-30 20-18-29  14286.4  2136.32  140432  0  1872  0  0
350  240  2025-05-30 20-18-29  14288  2134.36  140432  0  1872  0  0
351  240  2025-05-30 20-18-29  14289.6  2132.53  140432  0  1872  0  0
352  240  2025-05-30 20-18-29  14291.2  2130.84  140432  0  1872  0  0
353  240  2025-05-30 20-18-29  14292.8  2129.28  140432  0  1872  0  0
354  240  2025-05-30 20-18-29  14294.4  2127.86  140432  0  1872  0  0
355  240  2025-05-30 20-18-29  14296  2126.57  140432  0  1872  0  0
356  240  2025-05-30 20-18-29  14297.6  2125.41  140432  0  1872  0  0
357  240  2025-05-30 20-18-29  14299.2  2124.39  140432  0  1872  0  0
358  240  2025-05-30 20-18-29  14300.8  2123.51  140432  0  1872  0  0
